Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0366200035620005595;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620005595;Определение поставщика завершено;"Выполнение мероприятий по переустройству сетей связи, а также Оборудование железнодорожного переезда, включающее переустройство сетей ОАО ""РЖД"", объекта: ""Капитальный ремонт участка автомобильнойдорогиIV технической категории Волово-Баскаково-Панарино в районе железнодорожного переезда на км 4+700 (перегон Волово-Турдей 291 км ПКЗ) в Воловском районеТульскойобласти.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";15.10.2020;2 616 232,76 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620005595;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" СТРОЙЭНЕРГОМОНТАЖ""";;2 616 232,76;25.12.2020;13.11.2020;;300012, Российская Федерация,  ОБЛ ТУЛЬСКАЯ,  Г ТУЛА,  УЛ ШЕВЧЕНКО,  ДОМ 11, КОМНАТА 45;7104523713;79207610800evdosyuk@bk.ru
№ 0366200035620005557;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620005557;Определение поставщика завершено;"Выполнение работ по объекту: ""Реконструкция автомобильнойдорогиРязань - Ряжск - Александр Невский - Данков - Ефремов на участке от км 146+700 до км 151+118 (""Подъезд к зернохранилищу вместимостью 14000 тонн в н.п. Козьминский"") в МО г. ЕфремовТульскойобласти""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";14.10.2020;279 998 570,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620005557;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛАУПРАДОР""";Согласование получено;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛАОБОРОНСТРОЙ""";;31.12.2022;26.11.2020;;300004, Российская Федерация,  ОБЛ ТУЛЬСКАЯ,  Г ТУЛА,  УЛ ЩЕГЛОВСКАЯ ЗАСЕКА,  31, Б,;7105509912;748722592011177738059@mail.ru
№ 0366300003920000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366300003920000022;Определение поставщика завершено;Выполнение работ по ремонту 1 участкадорогипо ул. Пионерская в г. Ясногорске Ясногорского районаТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;13.10.2020;262 848,86 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366300003920000022;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;Соловьева Н. В.;1 - Победитель;218 164,70;Потапов О. В.;2 - Второй номер;219 478,94;31.12.2020;09.11.2020;;300013, Тульская область, город Тула, улица Тульская, дом 10б, квартира 1;Да;+7 (4872) 70-28-06ssi071.pochta@gmail.com
№ 0366300003920000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366300003920000021;Определение поставщика завершено;Выполнение работ по ремонту 2 участкадорогипо ул.Пионерская в г.Ясногорске Ясногорского районаТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;13.10.2020;262 848,86 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366300003920000021;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;Соловьева Н. В.;1 - Победитель;220 793,18;Потапов О. В.;2 - Второй номер;222 107,42;31.12.2020;09.11.2020;;300013, Тульская область, город Тула, улица Тульская, дом 10б, квартира 1;Да;+7 (4872) 70-28-06ssi071.pochta@gmail.com
№ 32009575099;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009575099;Закупка завершена;Конкурс в электронной форме на право заключения Договора на разработку проектно-сметной и технической документации по объекту: «АвтомобильнаядорогаМ-4 «Дон» Москва – Воронеж – Ростов-на-Дону – Краснодар - Новороссийск. Ремонт моста через суходол на км 134+801 (левый) и ремонт моста через суходол км 145+421 (левый),Тульскаяобласть» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";13.10.2020;1 860 000,00 ₽;;;;;;;;;;;;;;
№ 32009574619;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009574619;Закупка завершена;Поставка бутилированной воды дляТульскогоотряда(Тульскийрегион) филиала ФГП ВО ЖДТ России на Московской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";13.10.2020;111 040,00 ₽;;;;;;;;;;;;;;
№ 32009574591;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009574591;Закупка завершена;Поставка бутилированной воды дляТульскогоотряда (Орловского-Курский регион) филиала ФГП ВО ЖДТ России на Московской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";13.10.2020;102 960,00 ₽;;;;;;;;;;;;;;
№ 0366200035620005488;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620005488;Определение поставщика завершено;Поставка и установка комплектов автономной осветительной системы на автомобильныхдорогахрегионального и межмуниципального значенияТульскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";12.10.2020;1 808 800,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620005488;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";;1 808 800,00;28.02.2021;11.11.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"" (ООО ""ТЭК"")Код по ОКПО:37114067ИНН:7128014560КПП:710701001Датапостановкина учет:02.04.2019";7128014560;300045, Российская Федерация,  ОБЛ ТУЛЬСКАЯ,  Г ТУЛА,  Ш НОВОМОСКОВСКОЕ,  ДОМ 24, ОФИС 3
№ 32009569045;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009569045;Закупка завершена;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» на автомобильнойдорогеМ-4 «Дон» вТульскойи Воронежской областях (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";09.10.2020;826 809,28 ₽;;;;;;;;;;;;;;
№ 0166300033620000067;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300033620000067;Определение поставщика завершено;Выполнение работ по устройству подъезднойдорогик Ледовому дворцу в г.ЕфремовТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ЕФРЕМОВ;09.10.2020;3 258 944,29 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300033620000067;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ЕФРЕМОВ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕФРЕМОВДОРСТРОЙ""";;3 258 944,29;25.12.2020;30.10.2020;;301845, Тульская область, г.Ефремов, ул.Мира. д.2 «А», помещение 115;7113010411;74874192130snabtex@list.ru
№ 0366200035620005452;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620005452;Определение поставщика завершено;"Выполнение работ по ремонту асфальтобетонного покрытия МБУ ""О/л ""Салют"", расположенного по адресу:Тульскаяобласть, Кимовский район, п. Калиновка";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";09.10.2020;4 914 746,96 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620005452;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИМОВСКИЙ РАЙОН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРЕБРЯНО-ПРУДСКИЙ АБЗ""";1 - Победитель;3 759 781,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОГРУПП""";2 - Второй номер;3 784 355,28;25.12.2020;05.11.2020;;142954, Московская область, рабочий поселок Серебряные Пруды, деревня Якимовка, дом 35, офис 5;5019029789;79036430030info@serebabz.ru
№ 32009564506;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009564506;Закупка завершена;...  технической документации по объекту: «АвтомобильнаядорогаМ-4 «Дон» Москва – Воронеж ...  316+300, путепровод через железнуюдорогуна км 258+900, путепровод ...  через железнуюдорогуна км 318+130,Тульскаяобласть» (участниками ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";08.10.2020;7 606 006,67 ₽;;;;;;;;;;;;;;
№ 32009555546;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009555546;Закупка завершена;Выполнение инженерно-геологических и инженерно- экологических изысканий по объекту:Устройство тротуаров км 0+000 - км 7+000 (справа) и км 6+000 - км 8+000 (слева) на автомобильнойдорогеIII технической категории Быковка - Богородицк (н.п. Дедилово) в Киреевском районеТульскойобласти;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ  ""ПРОЕКТНАЯ КОНТОРА""";06.10.2020;541 292,33 ₽;;;;;;;;;;;;;;
№ 0366300003920000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366300003920000020;Определение поставщика завершено;Выполнение работ по отсыпке щебнем обочин   автомобильныхдорогпо ул.8 Марта, ул.Гордиенко  в г.ЯсногорскеТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;05.10.2020;277 297,21 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366300003920000020;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯСНОГОРСКИЙ РАЙОН;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Соловьева Н. В.;;275 910,72;31.12.2020;30.10.2020;;ОБЛ ТУЛЬСКАЯ, Г ТУЛА,;Да;+7 (4872) 70-28-06ssi071.pochta@gmail.com
№ 32009549588;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009549588;Закупка завершена;... , Горьковском направлениях  Московской железнойдороги, на территорииТульскогорегионального центра, обеспечение внутриобъектового ...;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНАЯ ПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ""";02.10.2020;789 570 742,46 ₽;;;;;;;;;;;;;;
№ 0166300000420000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300000420000030;Определение поставщика завершено;Выполнение работ по ремонту участка подъездаавтодорогик д. Большая Алешня, Суворовского района,Тульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СУВОРОВСКИЙ РАЙОН;01.10.2020;2 284 982,27 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300000420000030;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕВЕРО-ЗАПАДНОЕ СУВОРОВСКОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Бадалян А. В.;;2 273 557,36;14.12.2020;28.10.2020;;ОБЛ КАЛУЖСКАЯ 40, Р-Н ПЕРЕМЫШЛЬСКИЙ, С ПЕРЕМЫШЛЬ;Да;8-953-3166959stroycompany93@mail.ru
